"ID","items"
3758,"orange,orb,treeline,palm,coast,fl,seen,witnesses,driving,south,highway"
3759,"large,ball,orange,light,sound"
3760,"three,orange,lights,triangular,formation,seen,south,senior,high"
3761,"fleet,ufos,crossing,airport,pattern"
3762,"pm,minutes,ago,walking,saw,dark,disc,looked,completely,place"
3763,"orange,fireball,north,sky"
3764,"round,objects,rising,straight,formation"
3765,"large,orange,lights,southeast,northwest,route,sound"
3766,"object,florida"
3767,"red,orbs,launch,one,another"
3768,"low,slow,triangular,craft,bright,white,lights"
3769,"possible,ufo,landing,north,port"
3770,"white,dots,flying,v,formation"
3771,"red,formation,lights,appear,northerly,flow,fort,lauderdale"
3772,"two,lights,moving,rapidly,two,circular,patterns"
3773,"whatever,never,seen,anything,like"
3774,"orange,light,floating,fl,changes,orange,grey,floats,one,spot"
3775,"bright,hovering,fl"
3776,"two,glowing,orange,orbs,moving,east,west"
3777,"three,red,disk,shaped,lights,seen"
3778,"loud,noise,heard"
3779,"red,star,streaked,sky,coming,atlantic,ocean,east,towards,west,headed,upwards,nw,direction"
3780,"weird,brownish,manmade,looking,object,sky"
3781,"brown,triangle,ufo,fl"
3782,"two,orange,lights,moving,slowly,unison,across,sky"
3783,"crew,fishing,boat,witness,bright,light,pass,near,vessel,aircraft,may,followed"
3784,"oval,shaped,craft,ends,lights,completely,black"
3785,"reappearing,large,orange,pulsating,fireball,jupiter,florida"
3786,"strange,slow,moving,low,glowing,orange,balls,us,beach"
3787,"big,area,blinking,light,sky"
3788,"one,white,light,front,tip,craft,one,red,light,blinking,end,craft"
3789,"repeat,report,things,id,like,objects,seen,looked,like,little,moons,close,ot"
3790,"lights,sky"
3791,"white,dots,fl"
3792,"sighting,ongoing,couple,weeks,duration,daily,bases,clear,sky,early,mo"
3793,"picture,craft,sky,see,markings,craft"
3794,"saw,green,star,looking,objects,slowly,across,entire,sky,seconds"
3795,"object,reddish,white,hovering,sky"
3796,"strange,lights,fort,lauderdale,area"
3797,"formation,orange,lights,sky,hovering,pm,south,naples,near,copper,cove"
3798,"ten,small,orange,lights,random,formation,moving,slowly,north,western,sky,sunrise,florida"
3799,"dusk,pulsating,spheres,started,slowly,moving,towards,us"
3800,"large,bright,object,south,florida"
3801,"two,objects,bright,appear,disappear"
3802,"walking,back,apartment,saw,round,white,light,appear,nowhere,move,across,sky,super,fast"
3803,"sets,amber,lights,triangle,formation,winter,park,fl"
3804,"bright,red,lights,tampa"
3805,"two,hovering,parallel,lights,ocean"
3806,"three,witnessed,seven,orange,orbs,within,minutes,moving,northwest,going,towards,south,orange"
3807,"orange,glowing,orb,traveling,central,county,florida"
3808,"orange,triangular,craft,flying,north,south,flying,pairs,minute,bright,fast"
3809,"ufo,sighting,fl"
3810,"much,till,started,seeing"
3811,"ball,light,shoots,across,night,sky,vanishes"
3812,"two,bright,orbs,zig,air,force,base,florida"
3813,"hovering,ocean"
3814,"bright,pulsing,flare,charlotte,harbor,fl,note,jupiter,venus,nw,sky,hour,pd"
3815,"walking,dog,around,midnight,noticed,bright,orange,round,ball,moving,north,appeared,flames,coming,rear,moved"
3816,"black,drone,highly,propulsion,system"
3817,"black,objects,fireball,behind,moving,slowly,night,sky"
3818,"tuesday,standing,front,porch,nephew,observing,commercial,southwest,ai"
3819,"silver,cylinder,cape,fl"
3820,"fast,moving,object,w,orange,aura,seemed,pulsate,high,rate,speed"
3821,"red,lights,sky,arcadia"
3822,"last,night,home,north,saw,three,orange,balls,floating,sky,minute,behind"
3823,"clinton,avenue,south,city,observed,round,orange,lights,traveling,straight,line,sw,ne,making,sound"
3824,"red,balls,light,houses"
3825,"sighting,week"
3826,"orange,red,fire,ball"
3827,"unexplained,light,night,sky,changes,color,disappearing"
3828,"watched,circle,object,move,one,side,sky,slowly,end,stopped,hovered,mins"
3829,"mysterious,loud,booms"
3830,"large,orange,object,emitting,metallic,sparkling,totally,unique,different,object,previously,experienced"
3831,"big,bright,orange,two,smaller,crafts"
3832,"smoking,cigarette,car,finished,began,go,inside,way,door,noticed,bright,red,light"
3833,"fireball,object,recorded,beach,live,cam,went,ocean"
3834,"winter,park,fl,red,orbs,seen,southern,sky,starting,around,pm,mins"
3835,"pulsing,red,lights,shooting,across,sky,coming,complete,stop,ascending,upwards,atmosphere"
3836,"load,booms,like,thunder,sound,like,coming"
3837,"friends,saw,giant,orange,fireball,going,really,fast,across,sky"
3838,"lights,moving,slowly,distance,one,one"
3839,"ufo"
3840,"range,lights,sky"
3841,"rectangular,object,seen,hovering,drifting,cloud,less,one,minute,went,back,inside,cloud"
3842,"nine,orange,oval,objects,flying,boca,raton"
3843,"around,morning,woke,hearing,wife,making,bottle,time,heard,loud,humming,p"
3844,"amber,colored,spheres,seen,sky,traveling,formation,disappearing"
3845,"triangular,shaped,aircraft,followed,helicopter"
3846,"bright,orange,light,rotating,sky,sound,aircraft"
3847,"crafts,spotted,tampa"
3848,"going,east,west,lakeland,fl"
3849,"fireballs,florida"
3850,"light,sky,high,speed,note,possible,meteor,pd"
3851,"unidentified,multiple,fireball,crafts,close,comfort"
3852,"stationary,red,green,lights,flashing,low,sky"
3853,"lighted,objects,orange,color,vertical,shape,flying,miami,beach"
3854,"four,orbs,flying,fl,flying,airport,area"
3855,"south,florida,fireball,orb,changes,color,stars"
3856,"fireball,appearance,heading,east,south,changed,color,faded,away,disappeared,first,thought"
3857,"big,bright,red,light"
3858,"long,column,aircraft,ft,lauderdale"
3859,"saucer,shaped,object,flight,ocean"
3860,"walking,dog,saw,star,like,object,move,disappeared"
3861,"large,bright,u,shaped,fork,looking,object,falling,sky"
3862,"bright,round,orange,balls,flying,close,together,minutes,maybe,one,completely,travels,bit"
3863,"bright,blinking,star,moving,miami,night,sky,near,constellation"
3864,"chevron,shaped,outline,clouds"
3865,"little,fireballs,sky"
3866,"elongated,diamond,lights,moving,elongated,v,formation,night,sky,gradually,disappeared"
3867,"orange,appearing,flying,shapes"
3868,"aliens"
3869,"seven,flying,lights,turned,south,climbed,clouds"
3870,"crafts,lights,seen,coral,springs,one,began,rotating"
3871,"orange,orbs,seen,eastern,sky,formation,amp,flashing,lights,travelled,faster,passenger,plane,travelled"
3872,"strange,row,lights,jacksonville,fl"
3873,"triangle,lights,seen,moving,south,along,us"
3874,"orange,light,pulsating,orbs,front,moved,slowly,naples,beach,sound,gone"
3875,"orange,light,florida"
3876,"orange,orbs,flying,orlando"
3877,"morning,object,atlantic,ocean,near,beach,strange,southern,movement,note,venus,pd"
3878,"loud,house,shaking,booms,area"
3879,"series,orange,red,silent,unknown,objects"
3880,"bright,light,red,blue,green,moving,unlike,normal,craft,right,angles,gone"
3881,"spinning,circle,whitish,lights,around"
3882,"changing,lights,fast,speeds,movement"
3883,"strange,fireball"
3884,"first,ufo,sightings,sky,search,box,see"
3885,"aqua,blue,lights,florida"
3886,"video,bright,orange,colored,unidentified,object,sky"
3887,"walking,dog,approximately,noon,beautiful,clear,day,saw,first,thought,group,birds,high"
3888,"string,blinking,red,light,aircraft"
3889,"amber,disk,sighted,near,ft,lauderdale,international,airport"
3890,"girlfriend,saw,strange,orange,orb,feet,us,flying,normal,speed,made,sound,flew"
3891,"saw,five,cone,shaped,objects,glowing,orange,heading,southwest,straight,slightly,offset,formation,stopped,car,turned,en"
3892,"sighting"
3893,"white,orb,triangular,craft,followed,us"
3894,"hovering,lights,apparently,helicopter,dim,lights,discernible,sound"
3895,"couldnt,believe,see,news"
3896,"blue,red,light,everglades"
3897,"stationary,object,flashing,red,green,south,west,coast,florida,near,port,charlotte"
3898,"bright,lights,distance,apart,nights,row,note,jupiter,venus,w,sky,pd"
3899,"bright,object,comes,behind,trees,hovering,water"
3900,"craft,spotted,broad,day,light,disappearing,reappearing,three,times,moving,different,directions,time,vanishing"
3901,"object,hung,suspended,sky,huge,rectangle,diagonal,angle,dark,grey,color,dull,green,lights,points"
3902,"orange,circles,many,smaller,circles,within,changing,white,random,shapes"
3903,"friday,night,pm,saw,round,amber,lights,sky,travelling,slowly,sequentially"
3904,"amber,lights,aircraft,approach"
3905,"hi,well,really,incredible,believe,things,last,night,live,miami,lakes"
3906,"approximately,pm,evening,bright,orange,lights,traveling,south,west"
3907,"unexplained,light,sky"
3908,"orange,fire,ball,night,sky"
3909,"fire,object,casually,moving,across,sky"
3910,"dad,retired,pilot,military,look,window,sudden,see,tons,lights,people,walking,outside"
3911,"sitting,back,porch,looking,north,noticed,red,bright,light,came,east,west,appeared,head,north,slowly"
3912,"two,bright,objects,motionless,minutes,object,containing,bright,lights"
3913,"amber,colored,silent,spherical,fireball,rising,tree,line,moving,ne,seen,people,note,pilot,report,pd"
3914,"bright,light,western,sky,planet,could,identified,app"
3915,"fireball,sky"
3916,"shape,shifting,objects,central,florida,sky"
3917,"bright,light,several,changing,colors,gulf,mexico"
3918,"cloudy,object,lights"
3919,"three,bright,lights,triangular,formation,flying,hovering,low,sky,three,witnesses"
3920,"cant,believe,saw,news,shape,circle,red,green,lights,going,back,forth,like,mph"
3921,"ufo,sighting,kendall,florida"
3922,"four,large,orange,glowing,orbs,nature,preserve,north,naples,florida,observed,adults,march"
3923,"strange,red,white,blue,color,changing,fast,moving,ball,light"
3924,"unexplained,sounds,heard,night"
3925,"stepped,outside,hours,place,item,vehicle,parked,end,driveway,object,caught,eye,moving,fa"
3926,"bright,green,light,appears,moves,slowly,sec,distance,disappearing"
3927,"bright,star,like,object,moving,slow,rate,across,night,sky,within,seconds,slowly,began,get,smaller,disappeared,n"
3928,"fire,balls,flying,sky"
3929,"round,slow,moving,ball,pm"
3930,"amber,lights,moving,around,disappeared"
3931,"blue,u,shape,light,moving,slow,suddenly,speeding"
3932,"green,blue,reddish,lights,sunrise,fl,unusual,movements,speed,without,noise"
3933,"coral,springs,purple,flying,object"
3934,"son,seen,circles,looked,like,white,birds,one,flapping,thier,wings"
3935,"glowing,orange,colored,ufo,sighting,boynton,beach,florida"
3936,"orange,orbs,evening,sky"
3937,"big,bright,light,florida,city,usa"
3938,"bright,gold,like,saucer"
3939,"f,like,star,shaped,point,star,object,flying,fast,light"
3940,"oval,ball,orange,light,lights,figure,planes,helicopters,fly"
3941,"two,lights,hovered,shot,florida,sky"
3942,"inside,yr,old,outside,driveway,phone,heard,screaming,name,ran,see"
3943,"ufo"
3944,"orange,light,sky,moving,looked,like,went,behind,clouds,came,back,minute,later,disappeared"
3945,"saw,large,like,object,brightly"
3946,"watched,large,commercial,airliner,fly,noticed,tear,drop,craft,flying,underneath"
3947,"green,ball,light,along,ground,went,vertical,disappeared,view"
3948,"oval,object,appeared,metallic,color,orange,colored,cross,beam,center,traveling,high,rate,speed"
3949,"object,looks,like,bright,star,moves,follows,us"
3950,"triangular,delta,shaped,craft,light"
3951,"orange,red,light"
3952,"alien,seen,running,foot,ground"
3953,"whole,thing,dont,care,u,f,pic,phone"
3954,"illuminating,glow,beautiful,flew,low"
3955,"orange,lights,following,sky,fading"
3956,"ufo,hovering,making,weird,sound,took"
3957,"bright,orange,ball,tails,sound,flashing"
3958,"orbs,night,sky"
3959,"saw,fireball,object,moving,good,speed,night,sky"
3960,"red,light,sky"
3961,"domed,orb,craft,green,lights,shooting,white,bursts,changes,plasma,cylinder"
3962,"standing,backyard,two,massive,blue,lights,lit,northern,sky,seemed,like,started,ground,large"
3963,"white,object,vanished,lake"
3964,"city,saucers"
3965,"small,blue,light,western,sky,north,east,boca,suddenly,became,large,darted,quickly,north,drops"
3966,"steady,orange,red,light,moving,east,west,slowly,several,jets,different,looking"
3967,"orange,orb"
3968,"numerous,solid,lights,miami,minute,period"
3969,"many,orange,orbs,fly,overhead,ocean"
3970,"unknown,objects,se,skies,central,florida"
3971,"strange,blue,light,seen,forest,hill,wellington,florida"
3972,"bright,blue,led,floating,light"
3973,"cluster,moving,lights,sky,flashing"
3974,"color,changing,plus,sign,disappears,thin,air"
3975,"red,green,diamond,shaped,spacecraft"
3976,"red,rectangular,shaped,object,completely,silent,still,watching,something,moved,minutes,east"
3977,"looking,port,everglades,sight,occurred,took,less,seconds,craft,ascend,incredible,distance"
3978,"rapidly,moving,orange,lights,low,ground,silent"
3979,"orb,florida"
3980,"orange,round,lights,north,southwest,making,sound,stayed,together,appeared,area"
3981,"bright,orange,objects,coming,north,south,formation,seconds"
3982,"lighted,object,moving,unusual,patterns,unlike,aircraft"
3983,"fireball,looking,objects,west,boca,raton,florida,last,night"
3984,"perfectly,round,sphere,high,altitude,light,orange,reddish,tinge,towards,edges"
3985,"bright,orange,almost,fire,floating,orbs,coming,ocean,disappearing"
3986,"orange,lights,tampa"
3987,"strange,moving,light,changing,color,sky"
3988,"orange,lights,across,night,sky,strange,unexplained,sighting"
3989,"round,orange,glowing,object,moved,east,west,moving,slowly,larger,approached,passed,back,yard,moved,upward"
3990,"loud"
3991,"star,moved,seconds,stopped,started,move,disappeared"
3992,"red,circular,light,seen,clearwater,fl"
3993,"happening,months,knowledge"
3994,"white,flashes,sky,triangular,craft,three,red,lights"
3995,"neon,light,hovering,neighborhood,crystal,lake,fl"
3996,"white,streaks,light,formation"
3997,"normal,aircraft"
3998,"ufo,bright,white,sphere,disc,crafts,seen,fl,mother,adult,son"
3999,"strange,engine,noise,followed,glow,horizon"
4000,"looking,something,caught,attention,although,sure,saw,perfectly,quiet,faint,object,gliding,sky"
4001,"circular,craft,photographed,camera,phone,highway,orlando,florida"
4002,"ufo,highway,orlando,florida,april,st"
4003,"multiple,ufos,fly,sky,disappear,south,clermont,fl"
4004,"oh,st,ufo,sighting"
4005,"another,red,orb,neighborhood"
4006,"red,lights,formation,gulf"
4007,"orbs"
4008,"several,sets,orange,fireballs,appeared,moving,pairs,coming,gulf,sound,moving,fast"
4009,"three,dim,orange,circles,flying,independently,triangle,formation,st,beach"
4010,"ball,white,light,size,softball"
4011,"disk,shape,floating,going,lights,changed,green,red"
4012,"ufo,space,craft,landing,earth,orlando,fl,near,east"
4013,"two,large,orbiting,lights,southern,sky,least,meeting,every,seconds,opposite,directions"
4014,"orange,orbs,traveling,east,along,boulevard,florida"
4015,"fireball,seconds"
4016,"lights,southwest,fl"
4017,"witnessed,photographed,low,flying,fireball,heading,northward,like,fly,object,ever,saw"
4018,"green,zig,light"
4019,"slow,moving,large,white,cylinder,observed,morning,commute,reflecting,brightly,sun"
4020,"three,flashing,red,lights,triangle,formation,completely,motionless,quite,high,air,windy,night"
4021,"definite,aircraft,shaped,like,flat,top,hat,lights"
4022,"red,white,lights,tampa,fl"
4023,"formation,lights,suddenly,opposite,directions"
4024,"low,hovering,lights,circling,simultaneously"
4025,"saw,appeared,navigation,lights,moving,fast,across,sky,e,w,downward,arc"
4026,"orange,star,like,objects,flying,low,one,time,area,key,fl"
4027,"thing,ever,seen"
4028,"flashing,light,sw,fort,beach"
4029,"neon,green,blinking,lights,tree"
4030,"walking,water,wife,spot,strange,body,water,find,finger,spikes,rocks"
4031,"transparent,lens,moving,across,sky,st,petersburg,fl"
4032,"looking,toward,east,atlantic,ocean,seen,round,like,went,unbelievably,fast,motion,straight"
4033,"orange,disc,flying,past,moon"
4034,"alien,tree"
4035,"triangle,shaped,various,different,color,lights,moving,really,fast,various,directions,note,star,pd"
4036,"fast,moving,white,light"
4037,"flew,across,night,sky,slow,speeds,simply,vanished,blinking,lights,airplane"
4038,"streaks,light,sky,note,photo,shows,six,evening,sky,pd"
4039,"glowing,orange,seen,hs,football,game"
4040,"cincinnati,fire,ball,sky"
4041,"fireball,type,objects,close,downtown,cincinnati"
4042,"blue,white,streak,sky,orange,orbs,splitting,seems,like,landed"
4043,"fireball,strip"
4044,"three,bright,lights,triangle,formation,area,moved,together,almost,one,craft"
4045,"shape,shifting,light,orbs"
4046,"husband,witnessed,translucent,lights,moving,clockwise,coming,together,center,spreading,back,seen"
4047,"bright,light,splits,forms,shapes,disappears,one,time,hamilton,ohio"
4048,"bright,white,lights,one,three,four,appeared,reappeared"
4049,"large,orange,fireball,splits,four,fireballs"
4050,"glowing,orbs,flickering,changing,configuration"
4051,"one,yellow,light,split,four,county,ohio"
4052,"started,fireball,separated,three,hovering,objects"
4053,"high,altitude,orb,breaks,four,move,around,laterally,join,back,together,disappear"
4054,"ufo,red,panels"
4055,"bright,orange,light,split,four,strange,precise,set,movements,joined,back,together,faded"
4056,"ufo,colored,lights"
4057,"seen,bright,orange,round,star,ship,times,size,bright,star,sec,blinked"
4058,"huge,quiet,object,central,ohio"
4059,"flash,light,fast,red,light,across,sky,heading,southwest,tail,like,shooting,star,comet,appeared,low,way"
4060,"taking,evening,walk,noticed,pair,two,orange,objects,flying,sky,cloud,cover"
4061,"object,orange,ball,sounds"
4062,"fireballs,sky,making,different,formations"
4063,"fireballs,sky,making,different,formations"
4064,"local,school,teacher,evening,witnessed,large,red,spherical,shapes,moving,around,sky,spread"
4065,"heading,north,interstate,daughter,noticed,amber,colored,light,sky,first,heading,straight"
4066,"objects,sky,move,incredible,speed"
4067,"driving,friend,home,saw,appeared,airplane,east,towards,cleveland"
4068,"coast,coast,heard,talk,many,times,orange,saw,one"
4069,"flying,fireball,canton,oh,usa"
4070,"large,rapidly,flashing,ball,light,eastern,cincinnati,oh"
4071,"spheres,seen,four,people,southwest,ohio"
4072,"saw,two,lights,orbs,sky,dimmed,came,back,disappeared,shortly"
4073,"white,star,sky,flashing,blue,red,lights,staying,one,spot"
4074,"light,sky"
4075,"black,triangle,slowly,flew,us,almost,silent,directly,changed,course,descended,wooded,area"
4076,"red,dots,sky,dayton,ohio"
4077,"orange,lights,moving,high,rate,speed"
4078,"shimmering,orange,triangular,light,hovering,sky,house,north,canton,ohio"
4079,"orange,red,lights,sat"
4080,"two,large,red,lights,franklin,ohio,moving,vanished"
4081,"orbs,circle,star,like,objects"
4082,"springfield,ohio,witnesses,saw,objects,moving,thru,sky,noise,path"
4083,"orange,glowing,ball,sky,ohio"
4084,"crafts,whatever,proceeding,w,e,along,lake,erie,shore,line,red,silent,varying,speeds,generally,formation"
4085,"bright,light,ship,cloaked,right,front,eyes"
4086,"orbs,forming,triangle,came,stratosphere,went,strait,dropped,thousands,ft,went,strait,one,motion"
4087,"teal,green,amp,red,lights,clouds,brunswick,ohio"
4088,"orange,lights,heights,ohio"
4089,"loud,stationary,noise,lights"
4090,"spheres,flying,formation"
4091,"fireball,seen,across,cleveland,sky"
4092,"looked,like,falling,star,first,started,changing,colors,yellow,red,orange,bright,green,long,trail"
4093,"multiple,high,speed,high,altitude,lights,dayton,ohio"
4094,"dark,spinning,object,seen,seeing,orange,globes"
4095,"four,orange,lights,moved,east,north"
4096,"massive,large,fireball,shoots,southwest,northeast,north,eastern,ohio,pm"
4097,"ufo,oh"
4098,"four,lights,changing,formation,viewed,short,north"
4099,"big,lights,sky"
4100,"daytime,sighting,cigar,shaped,object,lancaster,ohio"
4101,"shiny,object,yards,ground,size,small,plane,wings,moving,slowly,min,south,north"
4102,"two,dozen,drone,type,flying,objects,size,small,private,aircraft"
4103,"fireballs,springfield,ohio"
4104,"navy,triangle,house"
4105,"round,v,shaped,craft,going,west,east,looked,like,light,color"
4106,"large,brite,orb,moving,high,speed,house,troy,ohio"
4107,"saw,window"
4108,"flashes,light,toward,north,athens,ohio"
4109,"probably,ufo,note,reported,team,sky,pd"
4110,"driving,rd,spotted,something,strange,three,lights,triangular,formation,lights,slowly,spread,apart,moved"
4111,"large,orange,fiery,like,cloud,coverage,smooth,manner,disappeared,reappeared"
4112,"yellowish,orange,colored,lights,many,different,formations"
4113,"fireballs,sky"
4114,"saw,window"
4115,"pulsating,beam,light,colors,changing,buzzing,loud,noise"
4116,"three,red,lights,consistent,formation,occasionally,vanishing,reappearing"
4117,"flying,formation,formation,flying,north,hours"
4118,"red,orange,cast,dots,started,line,right,went,box,noise,gained,faded"
4119,"know,bright,green,rather,large,stuff,around,something,moving,high,rate,speed"
4120,"blue,ohio,around,pm,est,single,red,sphere,traveling,clouds,briefly,disappearing"
4121,"looking,east,lights,making,straight,line,bottom,light,moved,lights,disappeared,sec,later,reappeared"
4122,"two,glowing,orange,fiery,orbs,sighted,ohio,family"
4123,"watching,large,object,separate,merge"
4124,"orange,lights,crafts"
4125,"saw,strange,lights,lake,erie,near,huron,ohio,hours"
4126,"outside,orange,circular,orbs,came,eastern,sky,toward,west,moving,slowly,spaced,quite,distance"
4127,"outside,backyard,porch,looking,sky,saw,circular,shaped,object,bright,lights,moving,speeds,g"
4128,"circles,western,sky,faded,minutes"
4129,"line,lights,travel,northeast,making,sound"
4130,"flame,fireball,shaped,lights,slowly,passed,us,driving,pulled,get,good,idea,fast,moving"
4131,"strange,orange,ball"
4132,"went,outside,looked,saw,four,orange,unblinking,lights,sky,appeared,moving,north,less,straight"
4133,"cincinnati,bright,red,blue,lights,making,abrupt,u,turns,dropping,straight,sky,quick,light"
4134,"thought,seeing,moving,low,cloud,reflecting,light"
4135,"orange,lights,triangular,formation,ohio"
4136,""
4137,"three,orbs,hovering,triangular,configuration,lights,intermittently,disappear,reappear,one,light"
4138,"balls,light,moving,quite,fast,line,towards,lake,erie"
4139,"fast,bright,object,high,sky"
4140,"red,orange,objects"
4141,"near,oh,radiant,shining"
4142,"circular,spheres,sky"
4143,"bright,orange,flash,light,shone,heavy,loud,quick,boom"
4144,"orange,orbs,oh"
4145,"lights,reddish,sky,forming,straight,line,triangle"
4146,"shaped,formations,consisting,lights"
4147,"multiple,several,white,lights,formation,moving,rapidly,moving,quickly,formation"
4148,""
4149,"main,light,several,red,lights,surrounding,main,light,note,possible,sighting,venus,pd"
4150,"orange,lights,seeing,tree,line,driving,street,store,drive,faster,reach"
4151,"strange,lights,sky,orb,figure,red,blue,green,yellow,white,amp,purple,sirius"
4152,"orange,ball,dripping,smaller,balls,places"
4153,"orange,glowing,objects,sky"
4154,"saw,golden,sphere,night,sky,went,relatively,low,sky,really,high,disappeared"
4155,"observation,two,circular,unidentified,lights,behaving,like,man,made,object"
4156,"long,oval,dark,craft,moving,silently,two,long,dimmed,red,lights,going,width,west,east"
4157,"orange,sphere,sky"
4158,"fireballs,pattern,silent"
4159,"bright,orange,lights,shape,triangle,star,appear,night"
4160,"seen,six,witnesses"
4161,"seen,route,freeway,seem,vehicle"
4162,"november,five,us,pm,saw,seven,ten,bright,light,orange,color,sky"
4163,"driving,home,work,sr,coming,rt,milford,roughly,pm,half,mile,road,saw,br"
4164,"fire,sky,crisp,starry,fall,night"
4165,"bright,flashing,objects,appear,rapidly,brief,visit"
4166,"sphere,several,red,white,lights,hovering,first,flew,sight,lightning,speed"
4167,"large,oval,fireball,seen,traveling,rapidly,sky,hits,ground,cornfield"
4168,"white,flash,white,orb,light,green,orb,light,observed,close"
4169,"glowing,cone,shaped,light,ohio"
4170,"bright,red,circular,craft,midair,circles"
4171,"shaped,flying,ufo,low,flying,cleveland,ohio"
4172,"bed,second,floor,craft,large,white,lights,sure,many,red,ones,also"
4173,"glowing,orb,seen,days,row,ohio"
4174,"formation,least,flying,flying,unique,precise,pattern,flight,path,shaped"
4175,"objects,apparent,formation,black,orange,circular,video,captured"
4176,"three,amber,colored,oval,shaped,lights,first,time,ive,ever,seen"
4177,"star,like,object,traveling,west,east,high,speed,suddenly,makes,abrupt,turns,north,amp,vanishes"
4178,"pm,bay,village,ohio,saw,reddish,orange,light,go,lower,aircraft,altitude"
4179,"bight,white,light,floating,night,sky,appears,daily,pm,remains,constantly,floating,hrs,note,venus,pd"
4180,"bright,colors,flying,rapidly"
4181,"slow,moving,fireballs"
4182,"bright,orb"
4183,"around,lights,rotating,would,converge,center,sometimes,would,cross,sometimes"
4184,"dim,lights,moving,oddly,circle,middle,note,advertising,lights,pd"
4185,"object"
4186,"triangle,craft,lights,corner,large,light,center,seen,close"
4187,"three,strange,orange,lights,athens,ohio"
4188,"red,objects,hovering,line,formation,angles,accelerating,quickly,descending,slowly"
4189,"light,moving,left,right"
4190,"red,light,objects,flying,dayton"
4191,"spheres,flying,formation,faded,nothing"
4192,"white,light,drops,behind,trees,quickly,stationary,sky"
4193,"red,lights"
4194,"orbs,sky,early,morning,christmas,day,portsmouth,ohio"
4195,"four,lights,intersection,interstate,state,route,tonight,could,tell,altitude,appeared,less"
4196,"four,lights,square,shape,moving,quickly,formed,straight,line,disappeared"
4197,"balls,fire,sky,flying,formation"
4198,"pick,looking,moon,giant,halo,around,morning,notice"
4199,"bright,white,four,smaller,orange,orbs"
4200,"could,see,one,sphere,taking,pictures,caught,lots,video,pictures"
4201,"red,round,objects,moving,west,east,possible,formation,sound"
4202,"helicopters,flying,dayton,started,could,see,type,loud,like,military"
4203,"formation,lights,moving,silently,northeast,dayton,oh,appeared,cloud,deck"
4204,"strange,lights,disappeared"
4205,"three,ufos,triangle,formation,sky"
4206,"driving,work,saw,bright,orange,light,high,sky,initially,thought,airplane,orange,light,red"
4207,"slowly,moving,pastures,going,mph,probably,feet,ground,stopped,car,turned"
4208,"bright,white,light,floating,across,sky,blink,noise"
4209,"sky,ohio"
4210,"three,orange,spheres,degrees,horizon,appeared,seconds,later,disappeared,southeastern,sky"
4211,"family,st,rt,heading,toward,new,right,flashing,lights,right"
4212,"bright,lights,eastern,sky"
4213,"white,round,object,followed,fighter,jets"
4214,"orange,light,pattern,sky"
4215,"craft,hovered,tree,line,white,lights"
4216,"bright,white,light,seen,moving,oh"
4217,"white,bright,orbs,dancing,sky,hudson,ohio"
4218,"large,mall,came,south,went,north,lights,sound,right,foot,trees,seen"
4219,"early,morning,fireball,going,east,west"
4220,"outside,looked,seen,lights,sky,sky,left,ot"
4221,"red,fire,sky"
4222,"multiple,red,lights,moving,across,sky"
4223,"bright,reflective,gold,oval,object,low,night,sky"
4224,"january,hunting,fathers,farm,south,ohio,looking,sky,su"
4225,"unusual,cloud,formation,never,seen,low,sky,south,city,columbus,ohio"
4226,"craft,rotating,arch,bright,rapid,blinking,lights"
4227,"strange,fireball,floated,sky,shot,near"
4228,"orbs,formation,ohio"
4229,"black,tube,descending,sky,ground"
4230,"lights,ohio,state,road"
4231,"fireballs,sky,disappear,one,time"
4232,"object,floating,sky,dayton,ohio"
4233,"rd,time,appeared,area,diamond,shaped,hovered,low,ground,secs,lots,lights"
4234,"multiple,lights,seen,monroe,ohio"
4235,"two,lights,moving,high,speeds,unusual,formations"
4236,"lights,union,ohio,sound,first"
4237,"large,formation,small,white,glowing,orbs,heading,northward,vanished"
4238,"orange,lights,grove,city,ohio"
4239,"two,vertical,lights"
4240,"saw,large,lights,line,sky,perfectly"
4241,"strange,lights,forest"
4242,"fast,moving,green,light,near,albany,ohio"
4243,"zigzags,dead,stops,sharp,turns"
4244,"bright,red,fireball,streaking,sky"
4245,"zoomed,across,night,sky,high,speed,stopped,began,acting,like,star"
4246,"strange,craft,seen,middle,night,silent,hovered,moment,flew,away,incredible,speed"
4247,"bright,star,like,light,clear,sky,moving,southeast,northwest,disappeared"
4248,"line,formation,blinking,lights,rapidly,changing,formation,sight"
4249,"bright,sphere,white,light,moon,moving,north,changed,point,light,amp,disappeared,moving,north,eastern,sky"
4250,"bright,orange,glowing,orbs,viewed,ohio"
4251,"first,time,seen,moved,west,east,colored,lights,stopped,hover,minutes"
4252,"large,triangular,craft,size,com,jet,flat,black,bright,white,lights,points,degrees,amp,moved,away,slowly"
4253,"flashing,lights,new,washington,ohio"
4254,"two,round,flying,objects,one,flashing,oh"
4255,"three,fireball,looking,triangle,pattern,crossed,followed,single,fireball"
4256,"salem,ohio,dome,shaped,flying,objects,traveling,northeast"
4257,"black,round,craft,going,south,north,almost,parallel,interstate"
4258,"two,bright,lights,flying,air,moving,one,another"
4259,"circular,bright,white,objects,newark,ohio"
4260,"white,objects,group,flying,together"
4261,"white,light,followed,small,plane"
4262,"basically,side,smoke,walking,back,side,door,home,noticed,fire,ball,object,sky,moving"
4263,"reddish,orange,flaming,ball"
